*Points	634
*TemperatureNumber	6
*Temperature_0	3338
*Temperature_1	3353
*Temperature_2	4446
*Temperature_3	5488
*Temperature_4	6471
*Temperature_5	7443
#Frequency
20000000.00	30000000.00	40000000.00	50000000.00	60000000.00	70000000.00	80000000.00	90000000.00	100000000.00	110000000.00	120000000.00	130000000.00	140000000.00	150000000.00	160000000.00	170000000.00	180000000.00	190000000.00	200000000.00	210000000.00	220000000.00	230000000.00	240000000.00	250000000.00	260000000.00	270000000.00	280000000.00	290000000.00	300000000.00	310000000.00	320000000.00	330000000.00	340000000.00	350000000.00	360000000.00	370000000.00	380000000.00	390000000.00	400000000.00	410000000.00	420000000.00	430000000.00	440000000.00	450000000.00	460000000.00	470000000.00	480000000.00	490000000.00	500000000.00	510000000.00	520000000.00	530000000.00	540000000.00	550000000.00	560000000.00	570000000.00	580000000.00	590000000.00	600000000.00	610000000.00	620000000.00	630000000.00	640000000.00	650000000.00	660000000.00	670000000.00	680000000.00	690000000.00	700000000.00	710000000.00	720000000.00	730000000.00	740000000.00	750000000.00	760000000.00	770000000.00	780000000.00	790000000.00	800000000.00	810000000.00	820000000.00	830000000.00	840000000.00	850000000.00	860000000.00	870000000.00	880000000.00	890000000.00	900000000.00	910000000.00	920000000.00	930000000.00	940000000.00	950000000.00	960000000.00	970000000.00	980000000.00	990000000.00	1000000000.00	1010000000.00	1020000000.00	1030000000.00	1040000000.00	1050000000.00	1060000000.00	1070000000.00	1080000000.00	1090000000.00	1100000000.00	1110000000.00	1120000000.00	1130000000.00	1140000000.00	1150000000.00	1160000000.00	1170000000.00	1180000000.00	1190000000.00	1200000000.00	1210000000.00	1220000000.00	1230000000.00	1240000000.00	1250000000.00	1260000000.00	1270000000.00	1280000000.00	1290000000.00	1300000000.00	1310000000.00	1320000000.00	1330000000.00	1340000000.00	1350000000.00	1360000000.00	1370000000.00	1380000000.00	1390000000.00	1400000000.00	1410000000.00	1420000000.00	1430000000.00	1440000000.00	1450000000.00	1460000000.00	1470000000.00	1480000000.00	1490000000.00	1500000000.00	1510000000.00	1520000000.00	1530000000.00	1540000000.00	1550000000.00	1560000000.00	1570000000.00	1580000000.00	1590000000.00	1600000000.00	1610000000.00	1620000000.00	1630000000.00	1640000000.00	1650000000.00	1660000000.00	1670000000.00	1680000000.00	1690000000.00	1700000000.00	1710000000.00	1720000000.00	1730000000.00	1740000000.00	1750000000.00	1760000000.00	1770000000.00	1780000000.00	1790000000.00	1800000000.00	1810000000.00	1820000000.00	1830000000.00	1840000000.00	1850000000.00	1860000000.00	1870000000.00	1880000000.00	1890000000.00	1900000000.00	1910000000.00	1920000000.00	1930000000.00	1940000000.00	1950000000.00	1960000000.00	1970000000.00	1980000000.00	1990000000.00	2000000000.00	2010000000.00	2020000000.00	2030000000.00	2040000000.00	2050000000.00	2060000000.00	2070000000.00	2080000000.00	2090000000.00	2100000000.00	2110000000.00	2120000000.00	2130000000.00	2140000000.00	2150000000.00	2160000000.00	2170000000.00	2180000000.00	2190000000.00	2200000000.00	2210000000.00	2220000000.00	2230000000.00	2240000000.00	2250000000.00	2260000000.00	2270000000.00	2280000000.00	2290000000.00	2300000000.00	2310000000.00	2320000000.00	2330000000.00	2340000000.00	2350000000.00	2360000000.00	2370000000.00	2380000000.00	2390000000.00	2400000000.00	2410000000.00	2420000000.00	2430000000.00	2440000000.00	2450000000.00	2460000000.00	2470000000.00	2479999999.99	2490000000.00	2500000000.00	2510000000.00	2520000000.00	2530000000.01	2540000000.00	2550000000.00	2560000000.00	2570000000.00	2580000000.00	2589999999.99	2600000000.00	2609999999.99	2620000000.00	2629999999.99	2640000000.00	2650000000.00	2660000000.00	2670000000.00	2680000000.00	2690000000.00	2699999999.99	2710000000.00	2720000000.00	2729999999.99	2740000000.00	2750000000.00	2760000000.01	2770000000.00	2780000000.00	2790000000.00	2799999999.99	2810000000.01	2820000000.00	2830000000.00	2840000000.00	2850000000.00	2860000000.00	2870000000.00	2880000000.00	2890000000.00	2900000000.00	2910000000.00	2920000000.00	2930000000.00	2940000000.00	2949999999.99	2959999999.99	2970000000.00	2980000000.00	2989999999.99	3000000000.00	3010000000.00	3019999999.99	3030000000.00	3040000000.00	3050000000.00	3060000000.01	3070000000.00	3080000000.00	3090000000.01	3100000000.00	3110000000.00	3119999999.99	3130000000.01	3140000000.00	3150000000.00	3160000000.00	3170000000.00	3179999999.99	3190000000.00	3200000000.00	3209999999.99	3220000000.00	3230000000.00	3240000000.00	3250000000.00	3260000000.00	3270000000.00	3280000000.00	3290000000.00	3300000000.00	3309999999.99	3320000000.00	3330000000.00	3340000000.00	3350000000.00	3360000000.01	3370000000.00	3380000000.00	3390000000.00	3400000000.00	3410000000.00	3420000000.00	3430000000.00	3440000000.01	3450000000.00	3460000000.00	3469999999.99	3480000000.00	3490000000.00	3499999999.99	3509999999.99	3520000000.00	3530000000.00	3540000000.00	3550000000.00	3560000000.00	3570000000.00	3580000000.00	3590000000.01	3599999999.99	3609999999.99	3620000000.00	3630000000.00	3640000000.00	3649999999.99	3660000000.00	3670000000.01	3680000000.00	3690000000.00	3699999999.99	3710000000.00	3720000000.00	3730000000.00	3740000000.00	3750000000.00	3760000000.00	3770000000.00	3780000000.01	3790000000.00	3800000000.00	3810000000.00	3819999999.99	3830000000.00	3840000000.01	3850000000.00	3860000000.00	3870000000.00	3880000000.00	3890000000.00	3900000000.00	3910000000.00	3920000000.00	3930000000.00	3940000000.00	3950000000.00	3960000000.00	3970000000.00	3980000000.00	3990000000.00	4000000000.00	4010000000.00	4020000000.00	4030000000.00	4040000000.00	4050000000.00	4060000000.00	4070000000.00	4080000000.00	4090000000.01	4099999999.99	4110000000.00	4120000000.00	4130000000.00	4140000000.00	4150000000.00	4159999999.99	4170000000.00	4180000000.00	4189999999.99	4200000000.00	4209999999.99	4220000000.00	4229999999.99	4240000000.00	4250000000.01	4259999999.99	4270000000.00	4279999999.99	4290000000.00	4300000000.00	4310000000.00	4320000000.00	4330000000.00	4340000000.00	4350000000.00	4360000000.00	4370000000.00	4380000000.00	4390000000.00	4400000000.00	4410000000.00	4420000000.00	4429999999.99	4440000000.00	4450000000.00	4460000000.00	4469999999.99	4480000000.00	4490000000.00	4499999999.99	4509999999.99	4519999999.99	4530000000.00	4539999999.99	4550000000.00	4560000000.00	4570000000.00	4580000000.00	4590000000.00	4600000000.00	4609999999.99	4620000000.00	4629999999.99	4640000000.00	4650000000.00	4660000000.00	4670000000.00	4679999999.99	4689999999.99	4699999999.99	4710000000.00	4720000000.00	4730000000.00	4740000000.00	4750000000.00	4759999999.99	4769999999.99	4780000000.00	4790000000.00	4800000000.01	4810000000.00	4820000000.01	4830000000.00	4839999999.99	4849999999.99	4860000000.01	4870000000.00	4880000000.00	4890000000.01	4900000000.00	4910000000.00	4919999999.99	4930000000.01	4940000000.00	4949999999.99	4960000000.00	4970000000.01	4979999999.99	4990000000.00	5000000000.00	5010000000.00	5020000000.00	5030000000.00	5040000000.00	5050000000.00	5060000000.00	5069999999.99	5080000000.00	5090000000.00	5100000000.00	5110000000.00	5120000000.00	5130000000.00	5139999999.99	5150000000.00	5159999999.99	5169999999.99	5179999999.99	5190000000.00	5200000000.00	5210000000.01	5220000000.00	5229999999.99	5240000000.00	5249999999.99	5259999999.99	5270000000.01	5280000000.01	5290000000.00	5300000000.00	5310000000.00	5320000000.00	5330000000.00	5340000000.01	5350000000.01	5360000000.00	5370000000.00	5380000000.00	5390000000.01	5399999999.99	5410000000.01	5420000000.00	5430000000.00	5440000000.00	5450000000.00	5460000000.00	5470000000.00	5480000000.01	5490000000.01	5499999999.99	5510000000.00	5520000000.00	5530000000.00	5540000000.00	5550000000.01	5559999999.99	5569999999.99	5580000000.00	5590000000.01	5599999999.99	5609999999.99	5620000000.00	5630000000.00	5640000000.00	5650000000.01	5660000000.01	5670000000.00	5680000000.00	5689999999.99	5700000000.01	5710000000.00	5720000000.00	5730000000.00	5740000000.00	5750000000.00	5760000000.01	5770000000.00	5779999999.99	5790000000.00	5799999999.99	5810000000.00	5819999999.99	5829999999.99	5840000000.00	5850000000.00	5860000000.00	5870000000.00	5880000000.00	5890000000.00	5900000000.01	5910000000.00	5920000000.00	5929999999.99	5940000000.00	5949999999.99	5960000000.00	5970000000.01	5980000000.00	5990000000.01	5999999999.99	6010000000.00	6020000000.00	6030000000.00	6039999999.99	6050000000.00	6060000000.00	6070000000.00	6080000000.00	6090000000.00	6100000000.00	6110000000.00	6120000000.00	6130000000.00	6140000000.00	6150000000.00	6160000000.00	6170000000.00	6179999999.99	6190000000.01	6200000000.00	6209999999.99	6220000000.01	6230000000.00	6239999999.99	6249999999.99	6260000000.00	6270000000.00	6279999999.99	6290000000.01	6299999999.99	6309999999.99	6319999999.99	6330000000.01	6340000000.00	6350000000.01	
#QDCQGain_3338
0.999935	1.014509	1.014419	1.014261	1.014805	1.014835	1.014804	1.014980	1.014832	1.014414	1.014587	1.014556	1.014486	1.014873	1.014719	1.014711	1.014478	1.014525	1.015170	1.014513	1.014770	1.014111	1.014781	1.014986	1.014898	1.014297	1.014606	1.014392	1.014535	1.014804	1.014654	1.014796	1.014789	1.014550	1.015134	1.014256	1.014022	1.014518	1.014855	1.014679	1.015157	1.014991	1.015032	1.014783	1.014341	1.014832	1.014590	1.015154	1.014825	1.014895	1.014575	1.015043	1.014854	1.014331	1.014330	1.015077	1.014818	1.014836	1.014398	1.015267	1.015362	1.015291	1.015389	1.015507	1.014685	1.014626	1.014939	1.014721	1.015273	1.015087	1.015242	1.015311	1.014993	1.014988	1.015075	1.014548	1.014484	1.014980	1.014896	1.014788	1.015583	1.015179	1.015553	1.015625	1.015989	1.015095	1.015358	1.015518	1.015644	1.015641	1.015398	1.014926	1.013510	1.013273	1.012762	1.011887	1.011988	1.012257	0.976534	0.976300	0.976720	0.976682	0.977231	0.976962	0.977397	0.977082	0.977004	0.977583	0.976755	0.977191	0.976469	0.976167	0.976457	0.976408	0.977453	0.977925	0.978365	0.978411	0.978224	0.977755	0.977091	0.977342	0.976996	0.977221	0.976886	0.976525	0.976575	0.976865	0.976528	0.976452	0.976107	0.976334	0.976486	0.977107	0.977447	0.977448	0.977259	0.977296	0.977595	0.977710	0.977075	0.978080	0.977740	0.977937	0.977659	0.978539	0.977771	0.977584	0.977712	0.978382	0.977800	0.978345	0.977809	0.977382	0.977591	0.977894	0.977867	0.977182	0.977829	0.977190	0.977722	0.978178	0.978107	0.977713	0.977901	0.977634	0.977641	0.977705	0.977200	0.977505	0.978085	0.977685	0.977633	0.977710	0.978004	0.977783	0.977356	0.977422	0.977980	0.977688	0.977607	0.976967	0.977239	0.977560	0.977521	0.977792	0.977768	0.977771	0.977609	0.977536	0.977595	0.977936	0.977497	0.977981	0.977394	0.977395	0.977968	0.978104	0.977198	0.977339	0.977755	0.977430	0.977810	0.977618	0.977669	0.977568	0.977744	0.978272	0.977833	0.977773	0.977874	0.977142	0.977985	0.977541	0.977459	0.977615	0.977885	0.977179	0.976950	0.977380	0.978454	0.977343	0.977130	0.977304	0.977867	0.977207	0.977769	0.977273	0.977205	0.977284	0.978047	0.977758	0.977051	0.977304	0.977159	0.977498	0.977807	0.977670	0.977548	0.977799	0.977469	0.977656	0.976900	0.977450	0.977196	0.976696	0.977253	0.977602	0.977082	0.977378	0.977164	0.977268	0.977148	0.977646	0.976688	0.976307	0.977405	0.976689	0.976496	0.976604	0.976511	0.977377	0.976827	0.976862	0.976767	0.976464	0.976669	0.976633	0.976795	0.976297	0.976164	0.976074	0.977145	0.976506	0.976895	0.976360	0.976369	0.975861	0.976012	0.976050	0.976164	0.976001	0.976269	0.975962	0.976332	0.976002	0.976048	0.975545	0.976171	0.975774	0.975842	0.975607	0.975517	0.976420	0.975747	0.975735	0.975819	0.975097	0.975584	0.975218	0.975351	0.975100	0.975287	0.974837	0.975071	0.974378	0.975371	0.975739	0.975575	0.974652	0.975466	0.974223	0.974839	0.975527	0.974777	0.974809	0.974794	0.974126	0.974710	0.973896	0.974461	0.974998	0.974876	0.973977	0.974131	0.974297	0.973603	0.973788	0.973486	0.974106	0.974109	0.973228	0.973496	0.973810	0.973566	0.973826	0.973423	0.973460	0.973100	0.973393	0.972110	0.973047	0.972783	0.972236	0.971854	0.972292	0.972820	0.972124	0.972424	0.972445	0.971878	0.972169	0.972140	0.971706	0.971215	0.971810	0.970958	0.971692	0.971226	0.971651	0.970910	0.971350	0.970116	0.970746	0.970870	0.970294	0.970511	0.970102	0.970292	0.969957	0.970378	0.969456	0.970146	0.970195	0.969520	0.969036	0.969560	0.969246	0.969466	0.969205	0.969418	0.968780	0.968504	0.968574	0.968608	0.967939	0.968076	0.968596	0.968399	0.968034	0.968226	0.967362	0.967383	0.968084	0.967544	0.967393	0.966264	0.967231	0.966776	0.966564	0.966268	0.965480	0.965545	0.965011	0.965248	0.965679	0.965007	0.965387	0.964917	0.964904	0.963589	0.964628	0.964125	0.963180	0.963611	0.964012	0.964026	0.963438	0.962687	0.962379	0.962854	0.963601	0.962581	0.962931	0.962357	0.962517	0.963189	0.962003	0.961965	0.961653	0.962887	0.961871	0.962000	0.961763	0.961940	0.961672	0.961710	0.961487	0.961621	0.960910	0.962046	0.961686	0.961558	0.961509	0.961008	0.961446	0.960949	0.960926	0.961116	0.960608	0.960287	0.960846	0.960628	0.959958	0.960136	0.959597	0.959874	0.959673	0.959596	0.959088	0.958962	0.958907	0.958965	0.958567	0.958680	0.958657	0.958473	0.958537	0.958321	0.958148	0.958399	0.958039	0.957906	0.957680	0.957857	0.958145	0.958410	0.957583	0.958477	0.957311	0.958376	0.957592	0.956825	0.957269	0.958027	0.957516	0.957466	0.957561	0.957434	0.957747	0.957260	0.957137	0.957520	0.957196	0.957428	0.957939	0.957504	0.958071	0.957067	0.957851	0.958061	0.957640	0.957725	0.958166	0.957318	0.958055	0.958031	0.957518	0.958242	0.958113	0.957438	0.958504	0.958862	0.958801	0.958325	0.957757	0.958802	0.958863	0.958390	0.959033	0.959283	0.958125	0.958982	0.959048	0.958748	0.958960	0.958975	0.958911	0.959211	0.959733	0.959622	0.960230	0.960196	0.960013	0.960320	0.960915	0.960801	0.961197	0.960555	0.960200	0.961480	0.960435	0.960418	0.961133	0.960714	0.961040	0.961334	0.962165	0.962214	0.962601	0.962269	0.962566	0.962717	0.963719	0.963255	0.964208	0.962801	0.964007	0.964912	0.964491	0.965043	0.965162	0.965687	0.965620	0.966369	0.966416	0.967282	0.966909	0.966396	0.966741	0.965788	0.966501	0.967955	0.968355	0.968415	0.967330	0.967844	0.968369	0.967998	0.969111	0.969067	0.968446	0.970029	0.969492	0.969879	0.970118	0.969509	0.970263	0.970324	0.970415	0.969446	0.970340	0.971256	0.971458	0.971723	0.971448	0.971744	0.972000	0.971779	0.971926	0.972059	0.971988	0.972671	0.973088	0.973048	0.972866	0.973340	0.973386	0.974489	0.974000	0.974327	0.975037	0.974488	0.974581	0.974865	0.974284	0.975269	0.974397	0.976641	0.976547	0.976016	0.975743	0.977138	0.976594	0.977609	0.977492	0.977279	0.976749	0.977469	0.976233	0.977591	0.977033	0.979004	0.977672	
#QDCPhaseComp_3338
0.000461	-0.007585	-0.006894	-0.006662	-0.006940	-0.006415	-0.006691	-0.005718	-0.005614	-0.004571	-0.004399	-0.005225	-0.004980	-0.004234	-0.003331	-0.002312	-0.002604	-0.002604	-0.004329	-0.004720	-0.006803	-0.007851	-0.006895	-0.003653	-0.000788	0.001760	0.003945	0.002512	0.001779	0.002001	0.003187	0.003273	0.002200	0.001718	0.000841	0.000859	0.000289	-0.001014	-0.002759	-0.003649	-0.003751	-0.002831	-0.005054	-0.006981	-0.008478	-0.006935	-0.005708	-0.006316	-0.004816	-0.002632	-0.001502	-0.001295	-0.002127	-0.002139	-0.001720	0.000194	0.003233	0.004750	0.005259	0.005689	0.002300	-0.001367	-0.004197	-0.007084	-0.008322	-0.009914	-0.011113	-0.012383	-0.012490	-0.010727	-0.008743	-0.007217	-0.005578	-0.004786	-0.003884	-0.003133	-0.003290	-0.003559	-0.004292	-0.003169	-0.003808	-0.003643	-0.003422	-0.002423	-0.000450	0.004015	0.009174	0.014190	0.020946	0.028364	0.037574	0.048864	0.058440	0.066774	0.072021	0.076663	0.078936	0.075130	-0.055523	-0.052700	-0.051803	-0.051781	-0.051678	-0.050773	-0.049994	-0.049160	-0.048488	-0.048838	-0.049647	-0.052089	-0.055092	-0.059446	-0.059108	-0.052807	-0.042519	-0.032486	-0.026110	-0.021971	-0.018911	-0.017305	-0.014854	-0.012738	-0.010788	-0.009278	-0.007478	-0.004759	-0.002641	-0.000205	0.001742	0.003978	0.006249	0.007784	0.008948	0.011109	0.011712	0.012754	0.013372	0.013012	0.013912	0.013889	0.013471	0.013704	0.013672	0.013369	0.013105	0.012634	0.012256	0.012156	0.012394	0.012311	0.012037	0.012384	0.012217	0.012821	0.013245	0.012587	0.013590	0.013940	0.013281	0.014375	0.014299	0.014167	0.014668	0.015001	0.015376	0.015180	0.015389	0.016115	0.016265	0.016093	0.016218	0.016995	0.016422	0.016561	0.016374	0.015876	0.016724	0.016613	0.015715	0.016739	0.016413	0.016730	0.017041	0.017270	0.017398	0.017245	0.017931	0.017342	0.017078	0.018042	0.017731	0.017313	0.017984	0.017261	0.018741	0.018325	0.018363	0.018537	0.018834	0.018201	0.018097	0.017978	0.018170	0.017972	0.018189	0.017827	0.017653	0.017522	0.017337	0.017061	0.016592	0.016774	0.015763	0.016410	0.016281	0.016387	0.015513	0.016292	0.016514	0.016316	0.015316	0.015949	0.016538	0.016517	0.016827	0.017044	0.016840	0.016716	0.016523	0.016863	0.016931	0.016987	0.016882	0.017355	0.016879	0.015538	0.016069	0.015901	0.015275	0.014553	0.014129	0.014346	0.014072	0.013793	0.013676	0.013458	0.012970	0.012258	0.012543	0.012477	0.011659	0.012571	0.011767	0.011828	0.011932	0.011842	0.012170	0.011893	0.011694	0.011647	0.011844	0.011840	0.011629	0.011143	0.010957	0.011318	0.010951	0.010034	0.009919	0.010610	0.009983	0.009381	0.009566	0.009033	0.008779	0.008153	0.008000	0.007826	0.007764	0.007329	0.007232	0.007105	0.006789	0.006635	0.006758	0.006653	0.006086	0.006297	0.006475	0.006610	0.006809	0.006574	0.006525	0.006541	0.006970	0.006942	0.007002	0.006900	0.007157	0.006558	0.006999	0.007269	0.007566	0.007349	0.007411	0.007800	0.008033	0.008095	0.007582	0.007968	0.007435	0.007764	0.007809	0.006981	0.007459	0.006916	0.007419	0.007043	0.006418	0.006374	0.006335	0.006462	0.006209	0.005586	0.005423	0.006210	0.004936	0.005088	0.005341	0.004810	0.005250	0.005167	0.004608	0.005039	0.005376	0.004470	0.005145	0.004717	0.004981	0.005382	0.005329	0.005908	0.005002	0.005841	0.005614	0.005800	0.005593	0.005883	0.005809	0.005784	0.005727	0.005887	0.005224	0.005701	0.005206	0.005192	0.005090	0.005915	0.005279	0.005412	0.005646	0.005236	0.005631	0.005509	0.005646	0.006034	0.005646	0.006479	0.006688	0.007232	0.007375	0.007684	0.007767	0.008787	0.008915	0.009108	0.009474	0.009885	0.010309	0.010740	0.011227	0.011467	0.011918	0.012259	0.012826	0.012654	0.013332	0.013903	0.013627	0.014038	0.014211	0.014675	0.015013	0.015397	0.015200	0.015897	0.015956	0.016069	0.016093	0.016486	0.016291	0.016362	0.016355	0.016537	0.016533	0.017113	0.016613	0.015514	0.016730	0.015898	0.016790	0.016776	0.016254	0.015425	0.016237	0.016749	0.016211	0.016205	0.015244	0.016464	0.016004	0.016596	0.016108	0.015539	0.015625	0.016736	0.017581	0.016220	0.017098	0.017101	0.018554	0.019177	0.018703	0.020352	0.019980	0.021122	0.019636	0.021062	0.021311	0.022600	0.022730	0.022914	0.023533	0.024383	0.025258	0.025430	0.026231	0.026958	0.028447	0.028893	0.028477	0.029742	0.030994	0.031293	0.031560	0.032522	0.033817	0.034013	0.033796	0.034705	0.035061	0.036326	0.036716	0.037400	0.036638	0.038494	0.037770	0.038115	0.038321	0.039639	0.040326	0.039423	0.040015	0.041634	0.041025	0.041412	0.041967	0.042557	0.042540	0.044343	0.044638	0.044215	0.044499	0.045295	0.045149	0.045522	0.046512	0.047469	0.046893	0.048580	0.049242	0.049546	0.048884	0.050564	0.050743	0.050497	0.051511	0.051424	0.052687	0.053409	0.052884	0.053636	0.055334	0.055339	0.056588	0.057094	0.056985	0.057902	0.058572	0.059510	0.059172	0.059979	0.060622	0.062032	0.062187	0.063653	0.064468	0.064504	0.065155	0.065168	0.065550	0.066933	0.066820	0.067478	0.068578	0.069153	0.069670	0.069362	0.069815	0.070813	0.070465	0.070828	0.071147	0.071692	0.071598	0.072928	0.072126	0.071656	0.073353	0.072801	0.072394	0.073369	0.074023	0.072854	0.073791	0.073765	0.073956	0.073205	0.073679	0.072995	0.074140	0.074037	0.074895	0.072896	0.074251	0.074706	0.074345	0.073530	0.074610	0.074407	0.073940	0.073849	0.075606	0.073996	0.075608	0.075023	0.076280	0.076690	0.076600	0.076359	0.076763	0.076552	0.076113	0.077266	0.077729	0.077670	0.077608	0.078238	0.078346	0.078522	0.079580	0.079847	0.079796	0.078618	0.080283	0.080525	0.079573	0.079849	0.080158	0.081055	0.082196	0.081673	0.081527	0.081751	0.081687	0.082065	0.080941	0.083872	0.083302	0.083637	0.082673	0.083800	0.084174	0.084335	0.083172	0.084104	0.084328	0.084100	0.085084	0.085217	0.085145	0.084890	0.084654	0.085417	0.084178	0.085525	0.086367	0.085215	0.085862	0.083664	0.085578	0.085675	0.083806	0.084806	0.082579	0.082006	0.082194	0.082804	0.080873	0.083152	0.079690	0.082374	0.078709	0.080398	
#QDCQGain_3353
